date,scheme_code,scheme_name,provider,category,plan,option,nav,isin_growth,isin_reinvest
2026-02-19,SIF-34,iSIF Equity Ex-Top 100 Long-Short Fund - Growth,iSIF SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Regular,Growth,9.93,INF109K30034,
2026-02-19,SIF-35,iSIF Hybrid Long-Short Fund - Growth,iSIF SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,9.996,INF109K30018,
2026-02-19,SIF-36,iSIF Hybrid Long-Short Fund - Direct Plan - Growth,iSIF SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.0018,INF109K30026,
2026-02-19,SIF-4,qsif Equity Long Short Fund - IDCW Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,IDCW Option,9.7641,INF966L30050,INF966L30068
2026-02-19,SIF-5,qsif Hybrid Long-Short Fund - Growth Option - Direct Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth Option,9.9067,INF966L30076,
2026-02-19,SIF-6,qsif Hybrid Long-Short Fund - IDCW Option - Direct Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW Option,9.9067,INF966L30092,INF966L30100
2026-02-19,SIF-7,qsif Hybrid Long-Short Fund - Growth Option - Regular Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth Option,9.8529,INF966L30084,
2026-02-19,SIF-9,Altiva Hybrid Long-Short Fund - Direct Plan - Growth,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.3884,INF754K30011,
2026-02-20,SIF-1,qsif Equity Long Short Fund - Growth Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth Option,9.8215,INF966L30019,
2026-02-20,SIF-10,Altiva Hybrid Long-Short Fund - Direct Plan - IDCW,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,10.3417,INF754K30029,INF754K30037
2026-02-20,SIF-11,Altiva Hybrid Long-Short Fund - Regular Plan - Growth,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.3561,INF754K30052,
2026-02-20,SIF-12,Altiva Hybrid Long-Short Fund - Regular Plan - IDCW,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW,10.3061,INF754K30060,INF754K30078
2026-02-20,SIF-13,Magnum Hybrid Long Short Fund - Regular Plan - Growth,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.2135,INF200K30015,
2026-02-20,SIF-14,Magnum Hybrid Long Short Fund - Direct  Plan - Growth,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.2396,INF200K30049,
2026-02-20,SIF-15,Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,10.2396,INF200K30056,INF200K30064
2026-02-20,SIF-16,Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW,10.2127,INF200K30023,INF200K30031
2026-02-20,SIF-19,Diviniti Equity Long Short Fund - Direct Plan Growth Option,Diviniti SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth Option,987.1805,INF00XX30043,
2026-02-20,SIF-2,qsif Equity Long Short Fund - IDCW Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,IDCW Option,9.8215,INF966L30035,INF966L30043
2026-02-20,SIF-20,Diviniti Equity Long Short Fund - Direct Plan IDCW Option,Diviniti SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,IDCW Option,987.1805,INF00XX30050,INF00XX30068
2026-02-20,SIF-21,Diviniti Equity Long Short Fund - Regular Plan Growth Option,Diviniti SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Growth Option,983.7753,INF00XX30019,
2026-02-20,SIF-22,Diviniti Equity Long Short Fund - Regular Plan IDCW Option,Diviniti SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,IDCW Option,983.7753,INF00XX30027,INF00XX30035
2026-02-20,SIF-23,qsif Equity Ex-Top 100 Long-Short Fund - Growth Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Direct,Growth Option,9.4294,INF966L30159,
2026-02-20,SIF-24,qsif Equity Ex-Top 100 Long-Short Fund - IDCW Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Direct,IDCW Option,9.4294,INF966L30167,INF966L30175
2026-02-20,SIF-25,qsif Equity Ex-Top 100 Long-Short Fund - Growth Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Regular,Growth Option,9.3904,INF966L30183,
2026-02-20,SIF-26,qsif Equity Ex-Top 100 Long-Short Fund - IDCW Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Regular,IDCW Option,9.3904,INF966L30191,INF966L30209
2026-02-20,SIF-27,Titanium Hybrid Long-Short Fund Regular Plan IDCW Reinvestment,Titanium SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW Reinvestment Option,10.0934,,INF277K30021
2026-02-20,SIF-28,Titanium Hybrid Long-Short Fund Direct Plan IDCW Reinvestment,Titanium SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW Reinvestment Option,10.1285,,INF277K30054
2026-02-20,SIF-29,Titanium Hybrid Long-Short Fund Regular Plan Growth,Titanium SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth Option,10.0934,INF277K30013,
2026-02-20,SIF-3,qsif Equity Long Short Fund - Growth Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Growth Option,9.7674,INF966L30027,
2026-02-20,SIF-30,Titanium Hybrid Long-Short Fund Regular Plan IDCW Payout,Titanium SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW Payout Option,10.0934,INF277K30039,
2026-02-20,SIF-31,Titanium Hybrid Long-Short Fund Direct Plan IDCW Payout,Titanium SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW Payout Option,10.1285,INF277K30062,
2026-02-20,SIF-32,Titanium Hybrid Long-Short Fund Direct Plan Growth,Titanium SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth Option,10.1285,INF277K30047,
2026-02-20,SIF-33,iSIF Equity Ex-Top 100 Long-Short Fund - Direct Plan - Growth,iSIF SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Direct,Growth,9.96,INF109K30042,
2026-02-20,SIF-34,iSIF Equity Ex-Top 100 Long-Short Fund - Growth,iSIF SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Regular,Growth,9.95,INF109K30034,
2026-02-20,SIF-35,iSIF Hybrid Long-Short Fund - Growth,iSIF SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.0164,INF109K30018,
2026-02-20,SIF-36,iSIF Hybrid Long-Short Fund - Direct Plan - Growth,iSIF SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.0226,INF109K30026,
2026-02-20,SIF-4,qsif Equity Long Short Fund - IDCW Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,IDCW Option,9.7674,INF966L30050,INF966L30068
2026-02-20,SIF-40,Arudha Hybrid Long-Short Fund-Regular Plan-Growth,Arudha SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.061,INF194K30010,
2026-02-20,SIF-44,Arudha Hybrid Long-Short Fund-Regular Plan-Monthly IDCW,Arudha SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Monthly IDCW,10.061,INF194K30051,INF194K30135
2026-02-20,SIF-48,Arudha Hybrid Long-Short Fund-Direct Plan-Half Yearly IDCW,Arudha SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Half Yearly IDCW,10.064,INF194K30242,INF194K30325
2026-02-20,SIF-5,qsif Hybrid Long-Short Fund - Growth Option - Direct Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth Option,9.8872,INF966L30076,
2026-02-20,SIF-54,Arudha Hybrid Long-Short Fund-Direct Plan-Growth,Arudha SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.064,INF194K30184,
2026-02-20,SIF-6,qsif Hybrid Long-Short Fund - IDCW Option - Direct Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW Option,9.8872,INF966L30092,INF966L30100
2026-02-20,SIF-7,qsif Hybrid Long-Short Fund - Growth Option - Regular Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth Option,9.8331,INF966L30084,
2026-02-20,SIF-9,Altiva Hybrid Long-Short Fund - Direct Plan - Growth,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.3917,INF754K30011,
2026-02-23,SIF-1,qsif Equity Long Short Fund - Growth Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth Option,9.8499,INF966L30019,
2026-02-23,SIF-10,Altiva Hybrid Long-Short Fund - Direct Plan - IDCW,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,10.3324,INF754K30029,INF754K30037
2026-02-23,SIF-11,Altiva Hybrid Long-Short Fund - Regular Plan - Growth,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.346,INF754K30052,
2026-02-23,SIF-12,Altiva Hybrid Long-Short Fund - Regular Plan - IDCW,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW,10.2961,INF754K30060,INF754K30078
2026-02-23,SIF-13,Magnum Hybrid Long Short Fund - Regular Plan - Growth,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.2298,INF200K30015,
2026-02-23,SIF-14,Magnum Hybrid Long Short Fund - Direct  Plan - Growth,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.2566,INF200K30049,
2026-02-23,SIF-15,Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,10.2566,INF200K30056,INF200K30064
2026-02-23,SIF-16,Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW,10.229,INF200K30023,INF200K30031
2026-02-23,SIF-19,Diviniti Equity Long Short Fund - Direct Plan Growth Option,Diviniti SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth Option,991.1304,INF00XX30043,
2026-02-23,SIF-2,qsif Equity Long Short Fund - IDCW Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,IDCW Option,9.8499,INF966L30035,INF966L30043
2026-02-23,SIF-20,Diviniti Equity Long Short Fund - Direct Plan IDCW Option,Diviniti SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,IDCW Option,991.1304,INF00XX30050,INF00XX30068
2026-02-23,SIF-21,Diviniti Equity Long Short Fund - Regular Plan Growth Option,Diviniti SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Growth Option,987.5867,INF00XX30019,
2026-02-23,SIF-22,Diviniti Equity Long Short Fund - Regular Plan IDCW Option,Diviniti SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,IDCW Option,987.5867,INF00XX30027,INF00XX30035
2026-02-23,SIF-23,qsif Equity Ex-Top 100 Long-Short Fund - Growth Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Direct,Growth Option,9.3741,INF966L30159,
2026-02-23,SIF-24,qsif Equity Ex-Top 100 Long-Short Fund - IDCW Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Direct,IDCW Option,9.3741,INF966L30167,INF966L30175
2026-02-23,SIF-25,qsif Equity Ex-Top 100 Long-Short Fund - Growth Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Regular,Growth Option,9.3342,INF966L30183,
2026-02-23,SIF-26,qsif Equity Ex-Top 100 Long-Short Fund - IDCW Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Regular,IDCW Option,9.3342,INF966L30191,INF966L30209
2026-02-23,SIF-27,Titanium Hybrid Long-Short Fund Regular Plan IDCW Reinvestment,Titanium SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW Reinvestment Option,10.1257,,INF277K30021
2026-02-23,SIF-28,Titanium Hybrid Long-Short Fund Direct Plan IDCW Reinvestment,Titanium SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW Reinvestment Option,10.1625,,INF277K30054
2026-02-23,SIF-29,Titanium Hybrid Long-Short Fund Regular Plan Growth,Titanium SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth Option,10.1257,INF277K30013,
2026-02-23,SIF-3,qsif Equity Long Short Fund - Growth Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Growth Option,9.7945,INF966L30027,
2026-02-23,SIF-30,Titanium Hybrid Long-Short Fund Regular Plan IDCW Payout,Titanium SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW Payout Option,10.1257,INF277K30039,
2026-02-23,SIF-31,Titanium Hybrid Long-Short Fund Direct Plan IDCW Payout,Titanium SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW Payout Option,10.1625,INF277K30062,
2026-02-23,SIF-32,Titanium Hybrid Long-Short Fund Direct Plan Growth,Titanium SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth Option,10.1625,INF277K30047,
2026-02-23,SIF-33,iSIF Equity Ex-Top 100 Long-Short Fund - Direct Plan - Growth,iSIF SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Direct,Growth,9.98,INF109K30042,
2026-02-23,SIF-34,iSIF Equity Ex-Top 100 Long-Short Fund - Growth,iSIF SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Regular,Growth,9.97,INF109K30034,
2026-02-23,SIF-35,iSIF Hybrid Long-Short Fund - Growth,iSIF SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.0369,INF109K30018,
2026-02-23,SIF-36,iSIF Hybrid Long-Short Fund - Direct Plan - Growth,iSIF SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.0442,INF109K30026,
2026-02-23,SIF-4,qsif Equity Long Short Fund - IDCW Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,IDCW Option,9.7945,INF966L30050,INF966L30068
2026-02-23,SIF-40,Arudha Hybrid Long-Short Fund-Regular Plan-Growth,Arudha SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.068,INF194K30010,
2026-02-23,SIF-44,Arudha Hybrid Long-Short Fund-Regular Plan-Monthly IDCW,Arudha SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Monthly IDCW,10.068,INF194K30051,INF194K30135
2026-02-23,SIF-48,Arudha Hybrid Long-Short Fund-Direct Plan-Half Yearly IDCW,Arudha SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Half Yearly IDCW,10.071,INF194K30242,INF194K30325
2026-02-23,SIF-5,qsif Hybrid Long-Short Fund - Growth Option - Direct Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth Option,9.9088,INF966L30076,
2026-02-23,SIF-54,Arudha Hybrid Long-Short Fund-Direct Plan-Growth,Arudha SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.071,INF194K30184,
2026-02-23,SIF-6,qsif Hybrid Long-Short Fund - IDCW Option - Direct Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW Option,9.9088,INF966L30092,INF966L30100
2026-02-23,SIF-7,qsif Hybrid Long-Short Fund - Growth Option - Regular Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth Option,9.8535,INF966L30084,
2026-02-23,SIF-9,Altiva Hybrid Long-Short Fund - Direct Plan - Growth,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.3824,INF754K30011,
2026-02-24,SIF-1,qsif Equity Long Short Fund - Growth Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth Option,9.8367,INF966L30019,
2026-02-24,SIF-10,Altiva Hybrid Long-Short Fund - Direct Plan - IDCW,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,10.3199,INF754K30029,INF754K30037
2026-02-24,SIF-11,Altiva Hybrid Long-Short Fund - Regular Plan - Growth,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.3332,INF754K30052,
2026-02-24,SIF-12,Altiva Hybrid Long-Short Fund - Regular Plan - IDCW,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW,10.2834,INF754K30060,INF754K30078
2026-02-24,SIF-13,Magnum Hybrid Long Short Fund - Regular Plan - Growth,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.2088,INF200K30015,
2026-02-24,SIF-14,Magnum Hybrid Long Short Fund - Direct  Plan - Growth,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.2357,INF200K30049,
2026-02-24,SIF-15,Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,10.2357,INF200K30056,INF200K30064
2026-02-24,SIF-16,Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW,10.2079,INF200K30023,INF200K30031
2026-02-24,SIF-19,Diviniti Equity Long Short Fund - Direct Plan Growth Option,Diviniti SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth Option,984.6694,INF00XX30043,
2026-02-24,SIF-2,qsif Equity Long Short Fund - IDCW Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,IDCW Option,9.8367,INF966L30035,INF966L30043
